row_index,column,error_type,detail
17811,tempo,missing_value,
17811,valence,missing_value,
17811,speechiness,missing_value,
17812,liveness,missing_value,
17812,valence,missing_value,
17813,tempo,missing_value,
17821,loudness,outlier_high,6.8530
17822,tempo,missing_value,
17822,danceability,missing_value,
17827,valence,missing_value,
17828,loudness,outlier_high,4.3049
17829,tempo,missing_value,
17833,tempo,missing_value,
17838,tempo,outlier_high,357.1008
17840,liveness,missing_value,
17847,loudness,outlier_high,8.5316
17847,energy,missing_value,
17848,tempo,outlier_high,342.3545
17851,loudness,missing_value,
17858,loudness,missing_value,
17862,danceability,outlier_low,-0.2226
17864,liveness,missing_value,
17867,instrumentalness,missing_value,
17873,valence,missing_value,
17873,tempo,missing_value,
17878,liveness,missing_value,
17880,danceability,missing_value,
17884,danceability,missing_value,
17885,acousticness,missing_value,
17891,tempo,missing_value,
17893,acousticness,missing_value,
17895,liveness,missing_value,
17897,speechiness,missing_value,
17898,acousticness,missing_value,
17901,danceability,missing_value,
17902,acousticness,missing_value,
17914,acousticness,missing_value,
17915,acousticness,missing_value,
17917,speechiness,missing_value,
17920,energy,missing_value,
17934,valence,missing_value,
17936,acousticness,missing_value,
17937,valence,outlier_low,-0.2091
17940,tempo,missing_value,
17940,acousticness,missing_value,
17941,instrumentalness,missing_value,
17942,tempo,outlier_low,6.3036
17944,energy,missing_value,
17945,liveness,missing_value,
17945,loudness,missing_value,
17948,speechiness,missing_value,
17950,tempo,missing_value,
17954,speechiness,missing_value,
17961,danceability,missing_value,
17963,liveness,missing_value,
17966,tempo,outlier_low,8.2709
17969,danceability,missing_value,
17979,valence,outlier_high,1.4312
17983,liveness,missing_value,
17994,tempo,missing_value,
17998,speechiness,missing_value,
18003,valence,outlier_low,-0.1523
18003,speechiness,missing_value,
18004,energy,missing_value,
18010,valence,missing_value,
18011,liveness,missing_value,
18013,danceability,missing_value,
18025,energy,missing_value,
18026,acousticness,missing_value,
18026,energy,missing_value,
18027,energy,missing_value,
18029,tempo,missing_value,
18030,tempo,missing_value,
18030,acousticness,missing_value,
18031,danceability,missing_value,
18033,tempo,missing_value,
18037,tempo,missing_value,
18048,energy,missing_value,
18050,valence,missing_value,
18053,instrumentalness,missing_value,
18053,danceability,missing_value,
18053,loudness,missing_value,
18069,valence,missing_value,
18070,tempo,missing_value,
18073,valence,outlier_low,-0.1008
18074,tempo,missing_value,
18081,liveness,missing_value,
18083,danceability,missing_value,
18085,instrumentalness,missing_value,
18093,instrumentalness,missing_value,
18094,tempo,missing_value,
18094,energy,missing_value,
18095,speechiness,missing_value,
18107,tempo,missing_value,
18111,valence,missing_value,
18111,energy,outlier_low,-0.0593
18113,instrumentalness,missing_value,
18116,loudness,missing_value,
18120,loudness,missing_value,
18124,tempo,missing_value,
18125,danceability,missing_value,
18126,liveness,missing_value,
18128,acousticness,missing_value,
18130,valence,missing_value,
18130,tempo,missing_value,
18133,energy,missing_value,
18135,acousticness,missing_value,
18136,liveness,missing_value,
18144,energy,missing_value,
18145,instrumentalness,missing_value,
18152,speechiness,missing_value,
18152,tempo,missing_value,
18153,instrumentalness,missing_value,
18156,acousticness,missing_value,
18160,loudness,missing_value,
18160,speechiness,missing_value,
18168,instrumentalness,missing_value,
18169,valence,outlier_high,1.1052
18181,loudness,outlier_low,-89.5094
18181,valence,missing_value,
18186,valence,missing_value,
18188,acousticness,missing_value,
18191,tempo,missing_value,
18191,liveness,missing_value,
18194,danceability,outlier_high,1.1829
18197,danceability,missing_value,
18197,liveness,missing_value,
18201,speechiness,missing_value,
18202,loudness,missing_value,
18211,tempo,outlier_low,9.3124
18212,speechiness,missing_value,
18213,danceability,missing_value,
18219,energy,outlier_high,1.2425
18219,tempo,missing_value,
18224,liveness,missing_value,
18228,energy,missing_value,
18236,loudness,missing_value,
18239,valence,missing_value,
18242,instrumentalness,missing_value,
18253,valence,outlier_high,1.2395
18255,loudness,missing_value,
18260,instrumentalness,missing_value,
18277,tempo,outlier_low,1.6780
18282,speechiness,missing_value,
18282,energy,outlier_low,-0.2622
18284,acousticness,missing_value,
18284,energy,missing_value,
18285,liveness,missing_value,
18286,acousticness,missing_value,
18291,energy,outlier_low,-0.1160
18295,valence,missing_value,
18296,instrumentalness,missing_value,
18298,instrumentalness,missing_value,
18306,loudness,missing_value,
18308,speechiness,missing_value,
18310,liveness,missing_value,
18320,valence,missing_value,
18322,speechiness,missing_value,
18338,danceability,missing_value,
18340,instrumentalness,missing_value,
18341,valence,missing_value,
18348,speechiness,missing_value,
18349,valence,missing_value,
18353,danceability,missing_value,
18362,energy,missing_value,
18364,valence,missing_value,
18365,loudness,missing_value,
18372,loudness,outlier_low,-80.5252
18376,danceability,missing_value,
18378,acousticness,missing_value,
18383,danceability,missing_value,
18383,instrumentalness,missing_value,
18384,danceability,missing_value,
18384,loudness,missing_value,
18386,acousticness,missing_value,
18389,acousticness,missing_value,
18394,speechiness,missing_value,
18397,danceability,missing_value,
18400,valence,outlier_high,1.2119
18402,loudness,missing_value,
18410,energy,missing_value,
18418,energy,missing_value,
18422,tempo,missing_value,
18425,energy,missing_value,
18428,speechiness,missing_value,
18429,acousticness,missing_value,
18439,tempo,missing_value,
18441,energy,outlier_low,-0.0260
18443,speechiness,missing_value,
18452,instrumentalness,missing_value,
18460,energy,outlier_high,1.1925
18471,loudness,missing_value,
18471,energy,outlier_high,1.4608
18475,valence,missing_value,
18484,acousticness,missing_value,
18484,liveness,missing_value,
18486,liveness,missing_value,
18493,liveness,missing_value,
18501,tempo,missing_value,
18508,speechiness,missing_value,
18514,loudness,outlier_high,5.6384
18517,energy,missing_value,
18524,instrumentalness,missing_value,
18525,danceability,missing_value,
18529,valence,missing_value,
18529,tempo,missing_value,
18530,loudness,missing_value,
18530,liveness,missing_value,
18534,instrumentalness,missing_value,
18551,danceability,missing_value,
18556,tempo,outlier_low,14.2122
18561,tempo,missing_value,
18563,loudness,missing_value,
18570,loudness,missing_value,
18570,liveness,missing_value,
18573,danceability,missing_value,
18576,loudness,missing_value,
18580,loudness,missing_value,
18585,loudness,missing_value,
18587,instrumentalness,missing_value,
18587,valence,missing_value,
18589,loudness,missing_value,
18592,liveness,missing_value,
18601,instrumentalness,missing_value,
18607,instrumentalness,missing_value,
18610,valence,missing_value,
18617,tempo,outlier_low,1.1565
18620,energy,missing_value,
18624,valence,outlier_high,1.0742
18625,speechiness,missing_value,
18628,danceability,missing_value,
18631,valence,outlier_low,-0.2933
18633,tempo,missing_value,
18643,danceability,missing_value,
18644,acousticness,missing_value,
18647,speechiness,missing_value,
18647,valence,missing_value,
18653,energy,missing_value,
18654,energy,missing_value,
18669,loudness,outlier_low,-84.8919
18670,instrumentalness,missing_value,
18671,valence,outlier_low,-0.2677
18676,acousticness,missing_value,
18677,danceability,missing_value,
18679,instrumentalness,missing_value,
18681,liveness,missing_value,
18685,loudness,missing_value,
18695,acousticness,missing_value,
18697,danceability,outlier_low,-0.1729
18700,liveness,missing_value,
18705,loudness,missing_value,
18706,instrumentalness,missing_value,
18709,danceability,missing_value,
18711,loudness,missing_value,
18714,valence,missing_value,
18720,tempo,missing_value,
18721,valence,missing_value,
18721,loudness,missing_value,
18726,speechiness,missing_value,
18728,tempo,missing_value,
18728,valence,missing_value,
18728,liveness,missing_value,
18729,liveness,missing_value,
18730,acousticness,missing_value,
18733,liveness,missing_value,
18739,speechiness,missing_value,
18740,acousticness,missing_value,
18745,instrumentalness,missing_value,
18751,instrumentalness,missing_value,
18752,acousticness,missing_value,
18753,energy,missing_value,
18755,liveness,missing_value,
18763,liveness,missing_value,
18763,acousticness,missing_value,
18765,loudness,missing_value,
18769,valence,missing_value,
18773,energy,missing_value,
18774,valence,outlier_high,1.0573
18781,energy,outlier_high,1.4499
18782,acousticness,missing_value,
18783,liveness,missing_value,
18786,liveness,missing_value,
18787,instrumentalness,missing_value,
18790,danceability,outlier_high,1.1611
18795,loudness,outlier_high,8.1966
18797,liveness,missing_value,
18805,tempo,missing_value,
18818,speechiness,missing_value,
18834,liveness,missing_value,
18840,liveness,missing_value,
18843,speechiness,missing_value,
18850,valence,missing_value,
18853,valence,missing_value,
18863,valence,missing_value,
18865,danceability,missing_value,
18872,speechiness,missing_value,
18875,liveness,missing_value,
18880,tempo,missing_value,
18881,instrumentalness,missing_value,
18881,liveness,missing_value,
18885,acousticness,missing_value,
18885,danceability,missing_value,
18887,acousticness,missing_value,
18887,liveness,missing_value,
18887,instrumentalness,missing_value,
18888,valence,missing_value,
18888,tempo,missing_value,
18891,speechiness,missing_value,
18896,liveness,missing_value,
18896,valence,missing_value,
18918,speechiness,missing_value,
18923,energy,outlier_high,1.2831
18924,valence,missing_value,
18931,danceability,missing_value,
18932,acousticness,missing_value,
18937,danceability,missing_value,
18937,speechiness,missing_value,
18938,loudness,missing_value,
18940,acousticness,missing_value,
18952,valence,missing_value,
18962,speechiness,missing_value,
18965,loudness,missing_value,
18967,danceability,missing_value,
18971,liveness,missing_value,
18973,valence,missing_value,
18973,danceability,missing_value,
18975,loudness,outlier_high,5.1514
18983,energy,missing_value,
18984,valence,missing_value,
18993,loudness,missing_value,
18997,energy,missing_value,
19002,loudness,missing_value,
19003,energy,outlier_high,1.3649
19005,acousticness,missing_value,
19008,liveness,missing_value,
19012,energy,missing_value,
19013,loudness,missing_value,
19016,acousticness,missing_value,
19020,valence,missing_value,
19020,danceability,missing_value,
19030,loudness,outlier_low,-81.7601
19043,loudness,missing_value,
19051,tempo,missing_value,
19055,liveness,missing_value,
19059,speechiness,missing_value,
19060,valence,missing_value,
19062,loudness,missing_value,
19063,tempo,missing_value,
19070,tempo,missing_value,
19070,danceability,missing_value,
19072,tempo,outlier_low,3.5978
19075,liveness,missing_value,
19085,danceability,missing_value,
19086,speechiness,missing_value,
19091,danceability,missing_value,
19102,instrumentalness,missing_value,
19103,energy,outlier_low,-0.2341
19106,acousticness,missing_value,
19107,liveness,missing_value,
19107,loudness,missing_value,
19108,valence,missing_value,
19108,danceability,missing_value,
19109,instrumentalness,missing_value,
19111,danceability,missing_value,
19112,liveness,missing_value,
19117,acousticness,missing_value,
19117,energy,missing_value,
19120,speechiness,missing_value,
19131,valence,missing_value,
19131,energy,missing_value,
19139,valence,missing_value,
19147,tempo,missing_value,
19148,danceability,outlier_low,-0.1940
19151,acousticness,missing_value,
19155,speechiness,missing_value,
19160,tempo,missing_value,
19163,loudness,missing_value,
19164,speechiness,missing_value,
19166,instrumentalness,missing_value,
19166,valence,outlier_low,-0.0718
19171,danceability,missing_value,
19174,valence,missing_value,
19177,speechiness,missing_value,
19179,liveness,missing_value,
19190,energy,missing_value,
19195,danceability,missing_value,
19196,acousticness,missing_value,
19198,danceability,outlier_low,-0.0673
19199,liveness,missing_value,
19202,speechiness,missing_value,
19204,valence,missing_value,
19207,acousticness,missing_value,
19209,loudness,outlier_low,-86.9176
19210,valence,missing_value,
19211,instrumentalness,missing_value,
19212,loudness,missing_value,
19213,valence,missing_value,
19214,valence,missing_value,
19215,energy,missing_value,
19219,instrumentalness,missing_value,
19223,loudness,missing_value,
19230,loudness,missing_value,
19232,liveness,missing_value,
19233,danceability,missing_value,
19235,energy,missing_value,
19244,speechiness,missing_value,
19249,speechiness,missing_value,
19249,loudness,missing_value,
19252,loudness,outlier_high,9.0771
19258,valence,missing_value,
19260,valence,missing_value,
19264,energy,outlier_low,-0.0420
19268,tempo,missing_value,
19269,danceability,missing_value,
19273,valence,missing_value,
19277,danceability,missing_value,
19279,instrumentalness,missing_value,
19279,speechiness,missing_value,
19280,energy,missing_value,
19281,speechiness,missing_value,
19285,tempo,missing_value,
19285,liveness,missing_value,
19287,speechiness,missing_value,
19288,instrumentalness,missing_value,
19289,tempo,missing_value,
19289,instrumentalness,missing_value,
19289,danceability,missing_value,
19292,liveness,missing_value,
19302,loudness,missing_value,
19307,speechiness,missing_value,
19312,instrumentalness,missing_value,
19315,instrumentalness,missing_value,
19315,speechiness,missing_value,
19318,speechiness,missing_value,
19321,energy,missing_value,
19323,energy,missing_value,
19325,loudness,missing_value,
19326,energy,missing_value,
19327,danceability,missing_value,
19327,loudness,outlier_high,4.2078
19330,liveness,missing_value,
19337,valence,missing_value,
19339,energy,missing_value,
19347,loudness,missing_value,
19349,loudness,missing_value,
19349,speechiness,missing_value,
19355,speechiness,missing_value,
19356,danceability,missing_value,
19357,loudness,missing_value,
19358,instrumentalness,missing_value,
19361,liveness,missing_value,
19362,speechiness,missing_value,
19366,loudness,missing_value,
19367,danceability,missing_value,
19369,acousticness,missing_value,
19376,liveness,missing_value,
19409,acousticness,missing_value,
19413,acousticness,missing_value,
19413,speechiness,missing_value,
19415,valence,missing_value,
19420,speechiness,missing_value,
19427,energy,missing_value,
19427,speechiness,missing_value,
19442,acousticness,missing_value,
19444,valence,missing_value,
19444,instrumentalness,missing_value,
19446,tempo,missing_value,
19447,instrumentalness,missing_value,
19451,valence,missing_value,
19453,loudness,outlier_high,5.8272
19454,loudness,outlier_low,-85.8130
19455,instrumentalness,missing_value,
19457,energy,missing_value,
19459,tempo,missing_value,
19460,energy,missing_value,
19462,acousticness,missing_value,
19466,energy,outlier_low,-0.2367
19468,danceability,missing_value,
19469,valence,missing_value,
19474,speechiness,missing_value,
19475,danceability,outlier_low,-0.2096
19484,loudness,outlier_high,9.2336
19485,loudness,missing_value,
19488,tempo,missing_value,
19488,danceability,missing_value,
19489,liveness,missing_value,
19490,tempo,missing_value,
19491,acousticness,missing_value,
19492,speechiness,missing_value,
19494,tempo,outlier_low,0.1414
19496,loudness,outlier_low,-83.9443
19498,instrumentalness,missing_value,
19499,instrumentalness,missing_value,
19501,instrumentalness,missing_value,
19504,instrumentalness,missing_value,
19510,tempo,missing_value,
19511,instrumentalness,missing_value,
19515,energy,missing_value,
19520,acousticness,missing_value,
19523,acousticness,missing_value,
19523,danceability,missing_value,
19524,energy,missing_value,
19524,liveness,missing_value,
19524,speechiness,missing_value,
19525,energy,missing_value,
19529,energy,missing_value,
19532,acousticness,missing_value,
19534,danceability,outlier_low,-0.1753
19536,instrumentalness,missing_value,
19536,tempo,missing_value,
19536,loudness,missing_value,
19542,tempo,missing_value,
19544,loudness,missing_value,
19545,energy,missing_value,
19550,energy,missing_value,
19554,liveness,missing_value,
19557,instrumentalness,missing_value,
19562,loudness,missing_value,
19569,valence,missing_value,
19569,energy,outlier_high,1.1102
19569,liveness,missing_value,
19572,tempo,outlier_high,339.3055
19581,danceability,missing_value,
19583,liveness,missing_value,
19583,acousticness,missing_value,
19585,instrumentalness,missing_value,
19592,instrumentalness,missing_value,
19595,loudness,outlier_high,1.5072
19596,liveness,missing_value,
19596,danceability,missing_value,
19602,liveness,missing_value,
19604,energy,missing_value,
19611,valence,missing_value,
19615,danceability,missing_value,
19618,loudness,missing_value,
19622,acousticness,missing_value,
19624,valence,missing_value,
19625,energy,outlier_high,1.1873
19628,speechiness,missing_value,
19629,instrumentalness,missing_value,
19629,acousticness,missing_value,
19632,tempo,missing_value,
19636,instrumentalness,missing_value,
19638,energy,missing_value,
19639,tempo,missing_value,
19642,liveness,missing_value,
19651,energy,missing_value,
19652,speechiness,missing_value,
19652,tempo,missing_value,
19656,speechiness,missing_value,
19657,liveness,missing_value,
19660,danceability,missing_value,
19661,speechiness,missing_value,
19664,loudness,missing_value,
19670,valence,missing_value,
19671,valence,missing_value,
19677,acousticness,missing_value,
19682,acousticness,missing_value,
19682,liveness,missing_value,
19693,danceability,missing_value,
19695,valence,missing_value,
19696,energy,missing_value,
19700,valence,missing_value,
19704,loudness,missing_value,
19714,instrumentalness,missing_value,
19715,acousticness,missing_value,
19725,loudness,missing_value,
19728,instrumentalness,missing_value,
19728,acousticness,missing_value,
19729,liveness,missing_value,
19735,instrumentalness,missing_value,
19743,energy,missing_value,
19745,liveness,missing_value,
19755,tempo,missing_value,
19756,valence,missing_value,
19760,liveness,missing_value,
19762,energy,missing_value,
19768,loudness,missing_value,
19770,energy,missing_value,
19771,tempo,outlier_high,372.4716
19772,danceability,missing_value,
19776,valence,missing_value,
19779,loudness,missing_value,
19781,danceability,missing_value,
19793,loudness,outlier_high,7.5458
19797,tempo,missing_value,
19799,energy,missing_value,
19803,loudness,missing_value,
19803,speechiness,missing_value,
19806,speechiness,missing_value,
19818,instrumentalness,missing_value,
19820,liveness,missing_value,
19821,speechiness,missing_value,
19826,tempo,outlier_high,318.0129
19830,danceability,missing_value,
19835,loudness,missing_value,
19837,tempo,missing_value,
19842,energy,missing_value,
19843,loudness,missing_value,
19848,valence,missing_value,
19852,speechiness,missing_value,
19854,loudness,missing_value,
19855,instrumentalness,missing_value,
19856,tempo,missing_value,
19858,liveness,missing_value,
19863,danceability,missing_value,
19864,energy,missing_value,
19865,acousticness,missing_value,
19866,speechiness,missing_value,
19868,acousticness,missing_value,
19869,loudness,missing_value,
19873,acousticness,missing_value,
19877,valence,missing_value,
19880,liveness,missing_value,
19884,tempo,missing_value,
19895,tempo,missing_value,
19903,acousticness,missing_value,
19912,liveness,missing_value,
19918,speechiness,missing_value,
19918,valence,missing_value,
19921,loudness,outlier_high,8.5633
19933,liveness,missing_value,
19937,acousticness,missing_value,
19939,liveness,missing_value,
19942,speechiness,missing_value,
19946,energy,missing_value,
19946,loudness,outlier_low,-81.5674
19954,tempo,missing_value,
19955,instrumentalness,missing_value,
19955,acousticness,missing_value,
19957,danceability,missing_value,
19958,energy,missing_value,
19961,loudness,missing_value,
19965,valence,outlier_low,-0.2383
19967,valence,outlier_low,-0.1725
19970,liveness,missing_value,
19973,danceability,outlier_low,-0.2898
19979,acousticness,missing_value,
19981,energy,outlier_high,1.4701
19983,loudness,missing_value,
19986,valence,missing_value,
19987,valence,missing_value,
19989,valence,missing_value,
19992,loudness,outlier_low,-81.0605
19994,loudness,missing_value,
19997,tempo,missing_value,
19998,liveness,missing_value,
20008,speechiness,missing_value,
20009,liveness,missing_value,
20015,liveness,missing_value,
20015,tempo,missing_value,
20018,tempo,missing_value,
20022,valence,missing_value,
20028,tempo,missing_value,
20030,tempo,missing_value,
20040,instrumentalness,missing_value,
20042,valence,missing_value,
20042,instrumentalness,missing_value,
20045,tempo,missing_value,
20045,valence,missing_value,
20050,valence,missing_value,
20050,acousticness,missing_value,
20057,loudness,missing_value,
20059,tempo,outlier_low,7.7027
20061,instrumentalness,missing_value,
20061,valence,missing_value,
20067,speechiness,missing_value,
20070,valence,outlier_high,1.1891
20070,loudness,missing_value,
20070,acousticness,missing_value,
20077,instrumentalness,missing_value,
20077,speechiness,missing_value,
20079,energy,outlier_low,-0.0245
20081,acousticness,missing_value,
20086,acousticness,missing_value,
20094,tempo,missing_value,
20100,danceability,missing_value,
20106,energy,missing_value,
20109,loudness,missing_value,
20109,acousticness,missing_value,
20110,liveness,missing_value,
20111,speechiness,missing_value,
20115,speechiness,missing_value,
20116,danceability,missing_value,
20121,valence,missing_value,
20124,acousticness,missing_value,
20131,danceability,missing_value,
20136,liveness,missing_value,
20141,energy,missing_value,
20142,danceability,missing_value,
20151,instrumentalness,missing_value,
20160,speechiness,missing_value,
20164,loudness,missing_value,
20171,tempo,missing_value,
20172,energy,missing_value,
20195,speechiness,missing_value,
20198,loudness,missing_value,
20200,liveness,missing_value,
20202,valence,missing_value,
20203,loudness,missing_value,
20206,danceability,missing_value,
20209,instrumentalness,missing_value,
20210,loudness,missing_value,
20211,acousticness,missing_value,
20214,loudness,missing_value,
20216,instrumentalness,missing_value,
20217,acousticness,missing_value,
20217,speechiness,missing_value,
20228,speechiness,missing_value,
20229,danceability,missing_value,
20233,instrumentalness,missing_value,
20234,instrumentalness,missing_value,
20239,loudness,missing_value,
20243,acousticness,missing_value,
20249,valence,missing_value,
20253,tempo,missing_value,
20255,valence,missing_value,
20258,liveness,missing_value,
20261,danceability,missing_value,
20263,liveness,missing_value,
20271,energy,missing_value,
20273,energy,missing_value,
20273,tempo,missing_value,
20280,speechiness,missing_value,
20281,loudness,outlier_low,-81.2319
20285,instrumentalness,missing_value,
20285,acousticness,missing_value,
20287,loudness,missing_value,
20289,energy,missing_value,
20297,instrumentalness,missing_value,
20303,speechiness,missing_value,
20314,valence,missing_value,
20314,danceability,missing_value,
20316,loudness,missing_value,
20324,liveness,missing_value,
20325,instrumentalness,missing_value,
20330,liveness,missing_value,
20334,valence,missing_value,
20336,loudness,missing_value,
20338,valence,missing_value,
20339,instrumentalness,missing_value,
20340,acousticness,missing_value,
20341,instrumentalness,missing_value,
20345,instrumentalness,missing_value,
20348,valence,outlier_low,-0.2413
20349,acousticness,missing_value,
20353,energy,missing_value,
20359,loudness,missing_value,
20363,tempo,missing_value,
20364,speechiness,missing_value,
20367,danceability,missing_value,
20367,loudness,missing_value,
20370,acousticness,missing_value,
20371,valence,missing_value,
20372,energy,missing_value,
20375,instrumentalness,missing_value,
20381,instrumentalness,missing_value,
20388,energy,missing_value,
20389,liveness,missing_value,
20389,tempo,missing_value,
20392,tempo,missing_value,
20397,liveness,missing_value,
20407,loudness,outlier_low,-89.3928
20411,instrumentalness,missing_value,
20414,liveness,missing_value,
20414,loudness,missing_value,
20415,energy,missing_value,
20416,acousticness,missing_value,
20423,danceability,missing_value,
20425,energy,missing_value,
20428,tempo,missing_value,
20429,speechiness,missing_value,
20431,valence,outlier_low,-0.2680
20433,loudness,outlier_low,-87.0856
20436,energy,missing_value,
20441,valence,missing_value,
20444,speechiness,missing_value,
20450,acousticness,missing_value,
20453,loudness,missing_value,
20465,danceability,outlier_high,1.3400
20469,loudness,missing_value,
20471,speechiness,missing_value,
20473,energy,missing_value,
20480,acousticness,missing_value,
20480,energy,missing_value,
20481,speechiness,missing_value,
20483,loudness,missing_value,
20483,acousticness,missing_value,
20491,acousticness,missing_value,
20496,acousticness,missing_value,
20496,speechiness,missing_value,
20498,tempo,missing_value,
20501,loudness,outlier_high,2.4990
20504,energy,missing_value,
20508,danceability,outlier_high,1.4337
20517,liveness,missing_value,
20525,energy,missing_value,
20525,danceability,outlier_high,1.3227
20528,valence,missing_value,
20531,valence,missing_value,
20534,speechiness,missing_value,
20536,speechiness,missing_value,
20539,liveness,missing_value,
20547,liveness,missing_value,
20550,energy,missing_value,
20553,valence,missing_value,
20554,tempo,missing_value,
20555,liveness,missing_value,
20557,instrumentalness,missing_value,
20560,acousticness,missing_value,
20561,instrumentalness,missing_value,
20561,valence,missing_value,
20569,liveness,missing_value,
20571,energy,missing_value,
20575,energy,missing_value,
20575,danceability,missing_value,
20577,danceability,missing_value,
20579,valence,outlier_low,-0.1903
20579,danceability,missing_value,
20584,speechiness,missing_value,
20589,tempo,missing_value,
20593,instrumentalness,missing_value,
20593,valence,outlier_low,-0.2773
20596,energy,missing_value,
20602,loudness,missing_value,
20606,valence,outlier_low,-0.0634
20613,loudness,missing_value,
20616,liveness,missing_value,
20617,acousticness,missing_value,
20623,speechiness,missing_value,
20626,loudness,outlier_high,6.1161
20627,danceability,missing_value,
20631,acousticness,missing_value,
20634,tempo,missing_value,
20636,tempo,missing_value,
20638,speechiness,missing_value,
20640,loudness,missing_value,
20641,loudness,missing_value,
20653,valence,missing_value,
20656,liveness,missing_value,
20657,acousticness,missing_value,
20658,loudness,missing_value,
20661,instrumentalness,missing_value,
20664,instrumentalness,missing_value,
20667,valence,missing_value,
20667,acousticness,missing_value,
20672,energy,missing_value,
20678,energy,missing_value,
20682,acousticness,missing_value,
20685,instrumentalness,missing_value,
20695,liveness,missing_value,
20704,speechiness,missing_value,
20712,instrumentalness,missing_value,
20714,tempo,missing_value,
20716,instrumentalness,missing_value,
20719,valence,missing_value,
20720,liveness,missing_value,
20720,tempo,missing_value,
20721,acousticness,missing_value,
20725,valence,missing_value,
20733,tempo,missing_value,
20736,danceability,outlier_low,-0.1176
20751,valence,missing_value,
20752,speechiness,missing_value,
20754,liveness,missing_value,
20755,acousticness,missing_value,
20756,speechiness,missing_value,
20756,acousticness,missing_value,
20758,danceability,missing_value,
20769,energy,missing_value,
20769,danceability,missing_value,
20772,danceability,missing_value,
20773,loudness,missing_value,
20777,acousticness,missing_value,
20785,loudness,missing_value,
20789,instrumentalness,missing_value,
20791,tempo,missing_value,
20795,acousticness,missing_value,
20798,speechiness,missing_value,
20803,liveness,missing_value,
20803,danceability,missing_value,
20804,speechiness,missing_value,
20804,danceability,missing_value,
20805,instrumentalness,missing_value,
20808,danceability,missing_value,
20820,liveness,missing_value,
20820,energy,missing_value,
20828,energy,missing_value,
20830,speechiness,missing_value,
20838,loudness,missing_value,
20842,danceability,missing_value,
20842,speechiness,missing_value,
20844,loudness,missing_value,
20846,liveness,missing_value,
20849,speechiness,missing_value,
20849,loudness,missing_value,
20850,acousticness,missing_value,
20853,acousticness,missing_value,
20856,speechiness,missing_value,
20868,acousticness,missing_value,
20879,tempo,missing_value,
20879,energy,outlier_low,-0.1847
20883,liveness,missing_value,
20885,acousticness,missing_value,
20895,tempo,missing_value,
20900,tempo,missing_value,
20901,speechiness,missing_value,
20908,instrumentalness,missing_value,
20908,tempo,outlier_low,4.6015
20910,loudness,missing_value,
20917,tempo,outlier_high,334.9599
20918,tempo,missing_value,
20922,acousticness,missing_value,
20923,tempo,missing_value,
20927,danceability,missing_value,
20930,loudness,missing_value,
20934,speechiness,missing_value,
20937,tempo,missing_value,
20947,instrumentalness,missing_value,
20950,energy,missing_value,
20951,tempo,missing_value,
20959,liveness,missing_value,
20964,danceability,missing_value,
20970,instrumentalness,missing_value,
20975,speechiness,missing_value,
20984,loudness,missing_value,
20988,valence,missing_value,
20992,tempo,missing_value,
20992,loudness,outlier_low,-88.7051
20993,danceability,outlier_high,1.1273
20994,acousticness,missing_value,
20995,energy,missing_value,
21005,acousticness,missing_value,
21005,liveness,missing_value,
21010,energy,missing_value,
21020,loudness,missing_value,
21020,speechiness,missing_value,
21032,speechiness,missing_value,
21036,loudness,missing_value,
21037,valence,missing_value,
21042,liveness,missing_value,
21042,danceability,outlier_low,-0.2900
21042,tempo,missing_value,
21044,liveness,missing_value,
21045,loudness,outlier_low,-89.2176
21047,loudness,missing_value,
21050,tempo,outlier_high,370.1424
21051,valence,outlier_high,1.2709
21058,energy,outlier_low,-0.0205
21061,liveness,missing_value,
21065,energy,missing_value,
21066,instrumentalness,missing_value,
21073,energy,outlier_low,-0.1493
21073,valence,missing_value,
21077,valence,missing_value,
21080,tempo,missing_value,
21081,acousticness,missing_value,
21082,loudness,missing_value,
21082,instrumentalness,missing_value,
21085,liveness,missing_value,
21088,energy,missing_value,
21090,instrumentalness,missing_value,
21100,tempo,missing_value,
21101,tempo,missing_value,
21105,energy,missing_value,
21106,acousticness,missing_value,
21107,energy,missing_value,
21108,acousticness,missing_value,
21109,valence,missing_value,
21113,loudness,missing_value,
21124,instrumentalness,missing_value,
21124,acousticness,missing_value,
21131,danceability,missing_value,
21134,danceability,missing_value,
21134,instrumentalness,missing_value,
21136,energy,missing_value,
21144,tempo,missing_value,
21145,acousticness,missing_value,
21151,danceability,missing_value,
21169,energy,missing_value,
21170,danceability,missing_value,
21171,acousticness,missing_value,
21177,loudness,missing_value,
21177,instrumentalness,missing_value,
21181,energy,missing_value,
21182,energy,missing_value,
21183,acousticness,missing_value,
21186,valence,missing_value,
21188,loudness,outlier_high,3.6491
21191,loudness,missing_value,
21191,speechiness,missing_value,
21198,liveness,missing_value,
21200,speechiness,missing_value,
21201,loudness,missing_value,
21207,acousticness,missing_value,
21211,loudness,missing_value,
21213,energy,outlier_low,-0.1712
21216,acousticness,missing_value,
21222,danceability,outlier_high,1.0611
21226,valence,missing_value,
21226,tempo,missing_value,
21228,valence,missing_value,
21229,speechiness,missing_value,
21233,speechiness,missing_value,
21234,speechiness,missing_value,
21235,liveness,missing_value,
21237,energy,missing_value,
21238,valence,missing_value,
21241,speechiness,missing_value,
21250,danceability,missing_value,
21255,valence,missing_value,
